id,year,record_ref,AgencyCode,AgencyName,DateOfStop,TimeOfStop,DurationOfStop,ZIP,VehicleMake,VehicleYear,DriversYearofBirth,DriverSex,DriverRace,ReasonForStop,TypeOfMovingViolation,ResultOfStop,BeatLocationOfStop,VehicleConsentSearchRequested,VehicleConsentGiven,VehicleSearchConducted,VehicleSearchConductedBy,VehicleContrabandFound,VehicleDrugsFound,VehicleDrugParaphernaliaFound,VehicleAlcoholFound,VehicleWeaponFound,VehicleStolenPropertyFound,VehicleOtherContrabandFound,VehicleDrugAmount,DriverConsentSearchRequested,DriverConsentGiven,DriverSearchConducted,DriverSearchConductedBy,PassengerConsentSearchRequested,PassengerConsentGiven,PassengerSearchConducted,PassengerSearchConductedBy,DriverPassengerContrabandFound,DriverPassengerDrugsFound,DriverPassengerDrugParaphernaliaFound,DriverPassengerAlcoholFound,DriverPassengerWeaponFound,DriverPassengerStolenPropertyFound,DriverPassengerOtherContrabandFound,DriverPassengerDrugAmount,PoliceDogPerformSniffOfVehicle,PoliceDogAlertIfSniffed,PoliceDogVehicleSearched,PoliceDogContrabandFound,PoliceDogDrugsFound,PoliceDogDrugParaphernaliaFound,PoliceDogAlcoholFound,PoliceDogWeaponFound,PoliceDogStolenPropertyFound,PoliceDogOtherContrabandFound,PoliceDogDrugAmount,SearchConducted,VehicleSearchType,PassengersSearchType,DriverSearchType,ContrabandFound,DrugsFound,AlcoholFound,ParaphernaliaFound,WeaponFound,StolenPropertyFound,OtherContrabandFound,DrugQuantity,ConsentSearchRequested,WasConsentGranted,WasConsentSearchPerformed,WasConsentContrabandFound,ConsentDrugsFound,ConsentAlcoholFound,ConsentParaphernaliaFound,ConsentWeaponFound,ConsentStolenPropertyFound,ConsentOtherContrabandFound,ConsentDrugQuantity,TypeOfRoadway,Passenger1SearchType,Passenger2SearchType,Passenger3SearchType,Passenger4SearchType,Passenger5SearchType,Passenger6SearchType,driver_race,search_conducted,search_hit,consent_search_requested,consent_search_conducted,dog_sniff,dog_search_conducted,dog_search_hit,outcome,Agency_id
43355829,2023,2023-905523,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-17,23:01:00,3,60637,CHEVY,2022,1994,2,2,1,4,3,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43355830,2023,2023-905524,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-17,16:00:00,6,60652,TOYOTA,2019,1939,1,1,1,2,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43355832,2023,2023-905526,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-17,09:14:00,4,60617,CHEVEROLWT,2017,1989,1,2,1,2,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43355833,2023,2023-905527,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-01,11:07:00,5,60628,TOYOTA,2014,1985,1,4,1,4,3,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43355836,2023,2023-905530,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-15,16:57:00,8,60628,HONDA,2014,1974,2,2,1,4,1,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43356258,2023,2023-905952,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-18,08:48:00,5,60617,BMW,2011,2004,1,2,1,2,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43365981,2023,2023-915675,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-19,13:25:00,20,60473,HYUANDI,2019,2003,2,2,1,4,1,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43365983,2023,2023-915677,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-19,16:52:00,8,60504,TOYOTA,2012,1997,2,5,1,6,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43365985,2023,2023-915679,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-19,17:37:00,5,11215,JEEP,2016,1969,1,1,1,4,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43365989,2023,2023-915683,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-19,08:34:00,15,47630,MAZDA,2015,1998,1,1,1,4,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43366038,2023,2023-915732,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-19,21:15:00,10,60636,MITSUBISHI,2021,1990,1,2,1,4,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43366042,2023,2023-915736,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-18,22:29:00,10,92626,TESLA,2020,1989,1,5,1,4,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43366044,2023,2023-915738,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-20,10:21:00,10,60653,NISSAN,2020,1982,2,2,1,4,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43366046,2023,2023-915740,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-20,12:00:00,10,60638,BMW,2015,1943,2,1,1,4,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43372499,2023,2023-922193,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-23,12:46:00,8,46037,TOYOTA,2016,1999,2,5,1,4,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43372501,2023,2023-922195,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-23,08:20:00,5,60643,CHEVEROLET,2016,1990,1,2,1,4,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43372502,2023,2023-922196,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-23,20:59:00,15,46410,CHRYSTLER,2015,1992,1,2,1,2,1,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43372504,2023,2023-922198,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-23,19:11:00,12,60067,DODGE,2014,1955,1,1,1,6,1,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43372507,2023,2023-922201,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-24,11:36:00,10,60649,TOYOTA,2023,1978,1,2,1,4,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43372508,2023,2023-922202,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-24,16:32:00,20,60649,BMW,2016,1970,1,2,1,4,1,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43372510,2023,2023-922204,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-24,14:26:00,4,60637,BMW,2003,1959,2,2,1,4,3,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43372512,2023,2023-922206,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-22,19:52:00,10,60615,HONDA,2022,1961,1,1,1,4,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43372515,2023,2023-922209,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-22,14:01:00,5,60637,TOYOTA,2022,1992,2,2,1,4,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43372518,2023,2023-922212,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-22,11:16:00,5,60645,FORD,2009,1983,1,6,1,4,3,141,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43372521,2023,2023-922215,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-20,21:29:00,4,10028,FORD,2022,1964,1,1,2,0,3,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43372525,2023,2023-922219,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-21,21:45:00,6,60617,CHEVEROLET,2017,1956,1,2,1,4,3,141,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43372528,2023,2023-922222,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-21,21:57:00,6,60621,HONDA,2003,1989,1,2,1,4,3,141,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43377477,2023,2023-927171,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-25,21:57:00,5,60628,TOYOTA,2007,1997,1,2,1,4,3,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43377488,2023,2023-927182,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-25,21:44:00,45,60653,FORD,2003,1963,1,2,1,4,1,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43380873,2023,2023-930567,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-21,12:15:00,7,60615,JEEP,2017,2000,1,2,1,4,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43380874,2023,2023-930568,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-26,23:44:00,9,60619,FORD,2017,1983,2,2,1,4,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43380875,2023,2023-930569,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-26,17:06:00,5,46342,HONDA,2016,1987,2,1,1,2,3,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43385611,2023,2023-935305,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-28,09:03:00,5,60461,HYUANDI,2017,1966,1,2,1,4,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43405447,2023,2023-955141,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-20,20:12:00,4,60637,TOYOTA,2018,1979,1,2,1,6,2,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43405448,2023,2023-955142,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-30,15:46:00,16,60615,KIA,2023,1998,2,1,1,6,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43405503,2023,2023-955197,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-30,19:36:00,4,60615,SUBARU,2017,1981,2,5,1,4,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43405505,2023,2023-955199,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-29,21:49:00,50,60620,PONTIAC,2006,1999,1,2,1,4,1,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43405506,2023,2023-955200,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-29,22:00:00,25,60620,PONTIAC,2006,1999,1,2,1,4,1,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43405515,2023,2023-955209,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-25,22:15:00,5,35216,NISSAN,2020,1996,2,2,1,4,3,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43405725,2023,2023-955419,14057,UNIVERSITY OF CHICAGO POLICE,2023-09-25,21:46:00,5,60609,TOYOTA,2012,1984,1,5,1,4,3,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43405726,2023,2023-955420,14057,UNIVERSITY OF CHICAGO POLICE,2023-10-01,02:47:00,4,60660,TOYOTA,2010,1953,1,6,1,4,3,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43405727,2023,2023-955421,14057,UNIVERSITY OF CHICAGO POLICE,2023-10-02,14:30:00,75,60619,FORD,2015,1992,1,2,1,4,1,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43405729,2023,2023-955423,14057,UNIVERSITY OF CHICAGO POLICE,2023-10-02,14:27:00,8,60619,FORD,2018,1989,2,2,1,4,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43405730,2023,2023-955424,14057,UNIVERSITY OF CHICAGO POLICE,2023-10-02,10:02:00,5,61107,TOYOTA,2023,1975,1,5,1,4,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43405732,2023,2023-955426,14057,UNIVERSITY OF CHICAGO POLICE,2023-10-02,19:40:00,12,60628,KIA,2023,1990,2,4,1,2,1,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43415390,2023,2023-965084,14057,UNIVERSITY OF CHICAGO POLICE,2023-10-03,11:08:00,8,60609,HYUANDI,2019,1982,2,2,1,4,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43418575,2023,2023-968269,14057,UNIVERSITY OF CHICAGO POLICE,2023-10-04,22:45:00,12,60621,DODGE,2007,1993,1,2,1,4,1,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43418576,2023,2023-968270,14057,UNIVERSITY OF CHICAGO POLICE,2023-07-21,15:52:00,10,45040,HONDA,2023,2000,1,5,1,6,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43418579,2023,2023-968273,14057,UNIVERSITY OF CHICAGO POLICE,2023-10-05,22:05:00,12,60638,HONDA,2022,1971,2,4,1,6,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43427390,2023,2023-977084,14057,UNIVERSITY OF CHICAGO POLICE,2023-10-05,17:50:00,14,60615,CHEVEROLET,2016,1995,2,2,1,6,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43427391,2023,2023-977085,14057,UNIVERSITY OF CHICAGO POLICE,2023-10-05,20:41:00,11,60615,CHEVEROLET,2017,1984,2,2,1,6,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43427392,2023,2023-977086,14057,UNIVERSITY OF CHICAGO POLICE,2023-10-05,10:59:00,6,60615,HYUANDI,2023,1991,2,2,1,6,3,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43427393,2023,2023-977087,14057,UNIVERSITY OF CHICAGO POLICE,2023-10-05,10:28:00,4,60014,TESLA,2022,1985,2,5,1,6,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43427394,2023,2023-977088,14057,UNIVERSITY OF CHICAGO POLICE,2023-10-05,20:32:00,5,60636,GMC,2007,1981,1,2,1,6,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43429058,2023,2023-978752,14057,UNIVERSITY OF CHICAGO POLICE,2023-10-07,12:52:00,5,60630,MAZDA,2019,1983,2,5,1,4,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43433974,2023,2023-983668,14057,UNIVERSITY OF CHICAGO POLICE,2023-10-09,10:11:00,5,60104,BUICK,2014,1990,2,2,1,4,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43433975,2023,2023-983669,14057,UNIVERSITY OF CHICAGO POLICE,2023-10-09,08:57:00,25,60653,CHEVY,2022,1987,1,2,1,4,3,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43433984,2023,2023-983678,14057,UNIVERSITY OF CHICAGO POLICE,2023-10-09,17:31:00,18,60637,HONDA,2016,1987,2,2,1,6,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43433986,2023,2023-983680,14057,UNIVERSITY OF CHICAGO POLICE,2023-10-09,21:30:00,4,60653,DODGE,2012,2001,1,2,1,4,3,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43439254,2023,2023-988948,14057,UNIVERSITY OF CHICAGO POLICE,2023-10-10,10:10:00,5,60637,JEEP,2019,1979,1,2,1,4,3,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43439257,2023,2023-988951,14057,UNIVERSITY OF CHICAGO POLICE,2023-10-10,13:20:00,5,60610,TOYOTA,2015,1944,2,4,1,4,3,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43452063,2023,2023-1001757,14057,UNIVERSITY OF CHICAGO POLICE,2023-10-11,08:48:00,91,60617,VOLKSWAGEN,2012,1996,2,2,1,6,1,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43452064,2023,2023-1001758,14057,UNIVERSITY OF CHICAGO POLICE,2023-10-11,14:00:00,5,60652,HONDA,2023,1988,1,1,1,4,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43452111,2023,2023-1001805,14057,UNIVERSITY OF CHICAGO POLICE,2023-10-11,08:32:00,15,46229,DODGE,2022,1973,2,1,1,6,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
43452112,2023,2023-1001806,14057,UNIVERSITY OF CHICAGO POLICE,2023-10-11,11:45:00,30,60473,CHEVEROLET,2008,2003,2,2,1,4,1,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
